"TreeDepth","Plugin","Description","Created Date","Modified Date","Accessed Date","Changed Date"
0,"DllList","DLL Load: Process 1140 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485f3ee790> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485f3ee790>) Size 663552 Offset 140734607130624","2021-10-08 17:26:03.000000 ",,,
0,"DllList","DLL Load: Process 1140 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485f3f6280> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485f3f6280>) Size 925696 Offset 140734406852608","2021-10-08 17:26:03.000000 ",,,
0,"DllList","DLL Load: Process 1140 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485f3f6cd0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485f3f6cd0>) Size 200704 Offset 140734530781184","2021-10-08 17:26:03.000000 ",,,
0,"DllList","DLL Load: Process 1140 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485f3fb790> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485f3fb790>) Size 57344 Offset 140734406787072","2021-10-08 17:26:03.000000 ",,,
0,"DllList","DLL Load: Process 1140 svchost.exe Loaded imagehlp.dll (C:\Windows\System32\imagehlp.dll) Size 118784 Offset 140734608703488","2021-10-08 17:26:03.000000 ",,,
0,"DllList","DLL Load: Process 1140 svchost.exe Loaded capauthz.dll (C:\Windows\SYSTEM32\capauthz.dll) Size 344064 Offset 140734406393856","2021-10-08 17:26:03.000000 ",,,
0,"DllList","DLL Load: Process 1568 svchost.exe Loaded NSI.dll (C:\Windows\System32\NSI.dll) Size 32768 Offset 140734580391936","2021-10-08 17:26:03.000000 ",,,
0,"DllList","DLL Load: Process 1568 svchost.exe Loaded gpapi.dll (C:\Windows\SYSTEM32\gpapi.dll) Size 139264 Offset 140734526783488","2021-10-08 17:26:03.000000 ",,,
0,"NetScan","Network connection: Process 4 System Local Address 0.0.0.0:5357 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:03.000000 ",,,
0,"NetScan","Network connection: Process 4 System Local Address :::5357 Remote Address :::0 State LISTENING Protocol TCPv6 ","2021-10-08 17:26:03.000000 ",,,
0,"PsList","Process: 2084 svchost.exe (147952281404160)","2021-10-08 17:26:04.000000 ",,,
0,"PsList","Process: 2084 svchost.exe (147952281404160)","2021-10-08 17:26:04.000000 ",,,
0,"PsList","Process: 2104 svchost.exe (147952281407616)","2021-10-08 17:26:04.000000 ",,,
0,"PsList","Process: 2104 svchost.exe (147952281407616)","2021-10-08 17:26:04.000000 ",,,
0,"PsList","Process: 2216 TCPSVCS.EXE (147952281994048)","2021-10-08 17:26:04.000000 ",,,
0,"PsList","Process: 2216 TCPSVCS.EXE (147952281994048)","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded bi.dll (C:\Windows\SYSTEM32\bi.dll) Size 49152 Offset 140734465507328","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded ikeext.dll (c:\windows\system32\ikeext.dll) Size 1101824 Offset 140734402461696","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded fwpuclnt.dll (c:\windows\system32\fwpuclnt.dll) Size 495616 Offset 140734444601344","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded wmisvc.dll (c:\windows\system32\wbem\wmisvc.dll) Size 249856 Offset 140734402199552","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded wbemcomn.dll (C:\Windows\SYSTEM32\wbemcomn.dll) Size 589824 Offset 140734413930496","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded ncrypt.dll (c:\windows\system32\ncrypt.dll) Size 155648 Offset 140734541791232","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded NTASN1.dll (c:\windows\system32\NTASN1.dll) Size 245760 Offset 140734541529088","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded dhcpcsvc6.DLL (C:\Windows\SYSTEM32\dhcpcsvc6.DLL) Size 90112 Offset 140734446764032","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded vssapi.dll (C:\Windows\SYSTEM32\vssapi.dll) Size 1646592 Offset 140734400495616","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded VssTrace.DLL (C:\Windows\SYSTEM32\VssTrace.DLL) Size 90112 Offset 140734400364544","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded dhcpcsvc.DLL (C:\Windows\SYSTEM32\dhcpcsvc.DLL) Size 114688 Offset 140734446632960","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded samcli.dll (C:\Windows\SYSTEM32\samcli.dll) Size 98304 Offset 140734400233472","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded WINNSI.DLL (C:\Windows\SYSTEM32\WINNSI.DLL) Size 45056 Offset 140734449057792","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded wbemcore.dll (C:\Windows\system32\wbem\wbemcore.dll) Size 1875968 Offset 140734398332928","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded esscli.dll (C:\Windows\system32\wbem\esscli.dll) Size 487424 Offset 140734397808640","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded FastProx.dll (C:\Windows\system32\wbem\FastProx.dll) Size 987136 Offset 140734396760064","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded rsaenh.dll (C:\Windows\system32\rsaenh.dll) Size 208896 Offset 140734534057984","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded wbemsvc.dll (C:\Windows\system32\wbem\wbemsvc.dll) Size 81920 Offset 140734396628992","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded CRYPTBASE.dll (C:\Windows\system32\CRYPTBASE.dll) Size 49152 Offset 140734540611584","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded wmiutils.dll (C:\Windows\system32\wbem\wmiutils.dll) Size 155648 Offset 140734396432384","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded repdrvfs.dll (C:\Windows\system32\wbem\repdrvfs.dll) Size 409600 Offset 140734395973632","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded wbemsvc.dll (C:\Windows\system32\wbem\wbemsvc.dll) Size 81920 Offset 140734396628992","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 680 svchost.exe Loaded bi.dll (C:\Windows\SYSTEM32\bi.dll) Size 49152 Offset 140734465507328","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded sxs.dll (C:\Windows\SYSTEM32\sxs.dll) Size 634880 Offset 140734545526784","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded cryptsvc.dll (c:\windows\system32\cryptsvc.dll) Size 114688 Offset 140734395187200","2021-10-08 17:26:04.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded crypttpmeksvc.dll (C:\Windows\System32\crypttpmeksvc.dll) Size 86016 Offset 140734395056128","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address 0.0.0.0:4500 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address 0.0.0.0:4500 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address :::4500 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address 0.0.0.0:0 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address 0.0.0.0:500 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address 0.0.0.0:500 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address :::500 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 0.0.0.0:57173 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address :::57173 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address 0.0.0.0:0 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 60 svchost.exe Local Address :::0 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:04.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 0.0.0.0:57172 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:04.000000 ",,,
0,"PsScan","Process: 2084 svchost.exe (147952281404160)","2021-10-08 17:26:04.000000 ",,,
0,"PsScan","Process: 2084 svchost.exe (147952281404160)","2021-10-08 17:26:04.000000 ",,,
0,"PsScan","Process: 2104 svchost.exe (147952281407616)","2021-10-08 17:26:04.000000 ",,,
0,"PsScan","Process: 2104 svchost.exe (147952281407616)","2021-10-08 17:26:04.000000 ",,,
0,"PsScan","Process: 2216 TCPSVCS.EXE (147952281994048)","2021-10-08 17:26:04.000000 ",,,
0,"PsScan","Process: 2216 TCPSVCS.EXE (147952281994048)","2021-10-08 17:26:04.000000 ",,,
0,"SymlinkScan","Symlink: vmmemctl -> \Device\vmmemctl","2021-10-08 17:26:04.000000 ",,,
0,"PsList","Process: 2344 vmtoolsd.exe (147952282182464)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2344 vmtoolsd.exe (147952282182464)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2368 wlms.exe (147952282436352)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2368 wlms.exe (147952282436352)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2400 vm3dservice.ex (147952282501888)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2400 vm3dservice.ex (147952282501888)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2408 VGAuthService. (147952282510272)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2408 VGAuthService. (147952282510272)","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 580 services.exe Loaded spinf.dll (C:\Windows\SYSTEM32\spinf.dll) Size 118784 Offset 140734362157056","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded rsaenh.dll (C:\Windows\system32\rsaenh.dll) Size 208896 Offset 140734534057984","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded iphlpsvc.dll (c:\windows\system32\iphlpsvc.dll) Size 868352 Offset 140734362877952","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded NetSetupApi.dll (c:\windows\system32\NetSetupApi.dll) Size 151552 Offset 140734387453952","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded das.dll (c:\windows\system32\das.dll) Size 495616 Offset 140734364254208","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded RMCLIENT.dll (c:\windows\system32\RMCLIENT.dll) Size 163840 Offset 140734520557568","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded trkwks.dll (c:\windows\system32\trkwks.dll) Size 139264 Offset 140734362288128","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded dps.dll (c:\windows\system32\dps.dll) Size 192512 Offset 140734365564928","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded sstpsvc.dll (c:\windows\system32\sstpsvc.dll) Size 221184 Offset 140734363795456","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded cryptcatsvc.dll (C:\Windows\System32\cryptcatsvc.dll) Size 147456 Offset 140734365237248","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded webauthn.dll (C:\Windows\System32\webauthn.dll) Size 417792 Offset 140734364778496","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded vssapi.dll (C:\Windows\SYSTEM32\vssapi.dll) Size 1646592 Offset 140734400495616","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded VssTrace.DLL (C:\Windows\System32\VssTrace.DLL) Size 90112 Offset 140734400364544","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded samcli.dll (C:\Windows\System32\samcli.dll) Size 98304 Offset 140734400233472","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded SAMLIB.dll (C:\Windows\System32\SAMLIB.dll) Size 143360 Offset 140734513807360","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded ES.DLL (C:\Windows\System32\ES.DLL) Size 520192 Offset 140734451286016","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded PROPSYS.dll (C:\Windows\System32\PROPSYS.dll) Size 1740800 Offset 140734508957696","2021-10-08 17:26:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded shcore.dll (C:\Windows\System32\shcore.dll) Size 688128 Offset 140734604378112","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:9 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::9 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:0 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:19 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:7 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:17 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:7 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::7 Remote Address :::0 State LISTENING Protocol TCPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:13 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:19 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:13 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:7 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:7 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::7 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:9 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:9 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::9 Remote Address :::0 State LISTENING Protocol TCPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:19 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::19 Remote Address :::0 State LISTENING Protocol TCPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:19 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::19 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:9 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:13 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::13 Remote Address :::0 State LISTENING Protocol TCPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:13 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::13 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:17 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::17 Remote Address :::0 State LISTENING Protocol TCPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:17 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address :::17 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:06.000000 ",,,
0,"NetScan","Network connection: Process 2216 TCPSVCS.EXE Local Address 0.0.0.0:17 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2344 vmtoolsd.exe (147952282182464)","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2344 vmtoolsd.exe (147952282182464)","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2368 wlms.exe (147952282436352)","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2368 wlms.exe (147952282436352)","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2400 vm3dservice.ex (147952282501888)","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2400 vm3dservice.ex (147952282501888)","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2408 VGAuthService. (147952282510272)","2021-10-08 17:26:06.000000 ",,,
0,"PsScan","Process: 2408 VGAuthService. (147952282510272)","2021-10-08 17:26:06.000000 ",,,
0,"PsList","Process: 2500 dasHost.exe (147952282333312)","2021-10-08 17:26:07.000000 ",,,
0,"PsList","Process: 2500 dasHost.exe (147952282333312)","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded srvsvc.dll (c:\windows\system32\srvsvc.dll) Size 311296 Offset 140734349443072","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded profapi.dll (C:\Windows\System32\profapi.dll) Size 147456 Offset 140734547886080","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded taskschd.dll (C:\Windows\System32\taskschd.dll) Size 778240 Offset 140734487855104","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded gpapi.dll (C:\Windows\SYSTEM32\gpapi.dll) Size 139264 Offset 140734526783488","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded wdi.dll (c:\windows\system32\wdi.dll) Size 122880 Offset 140734360977408","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded HTTPAPI.dll (c:\windows\system32\HTTPAPI.dll) Size 57344 Offset 140734407835648","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded rtutils.dll (c:\windows\system32\rtutils.dll) Size 86016 Offset 140734360846336","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded XmlLite.dll (c:\windows\system32\XmlLite.dll) Size 237568 Offset 140734464589824","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded webio.dll (c:\windows\system32\webio.dll) Size 626688 Offset 140734361501696","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded DPAPI.DLL (c:\windows\system32\DPAPI.DLL) Size 40960 Offset 140734545461248","2021-10-08 17:26:07.000000 ",,,
0,"NetScan","Network connection: Process 1952 svchost.exe Local Address 0.0.0.0:0 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:07.000000 ",,,
0,"NetScan","Network connection: Process 1952 svchost.exe Local Address :::0 Remote Address *:0 State  Protocol UDPv6 ","2021-10-08 17:26:07.000000 ",,,
0,"NetScan","Network connection: Process 1952 svchost.exe Local Address 0.0.0.0:0 Remote Address *:0 State  Protocol UDPv4 ","2021-10-08 17:26:07.000000 ",,,
0,"PsScan","Process: 2500 dasHost.exe (147952282333312)","2021-10-08 17:26:07.000000 ",,,
0,"PsScan","Process: 2500 dasHost.exe (147952282333312)","2021-10-08 17:26:07.000000 ",,,
0,"SymlinkScan","Symlink: NduIoDevice -> \Device\NduIoDevice","2021-10-08 17:26:07.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded wpnservice.dll (c:\windows\system32\wpnservice.dll) Size 274432 Offset 140734344593408","2021-10-08 17:26:08.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded wdi.dll (c:\windows\system32\wdi.dll) Size 122880 Offset 140734360977408","2021-10-08 17:26:08.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded perftrack.dll (C:\Windows\system32\perftrack.dll) Size 98304 Offset 140734342234112","2021-10-08 17:26:08.000000 ",,,
0,"SymlinkScan","Symlink: PEAuth -> \Device\PEAuth","2021-10-08 17:26:08.000000 ",,,
0,"PsList","Process: 2588 svchost.exe (147952282698496)","2021-10-08 17:26:09.000000 ",,,
0,"PsList","Process: 2588 svchost.exe (147952282698496)","2021-10-08 17:26:09.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded httpprxm.dll (C:\Windows\system32\httpprxm.dll) Size 139264 Offset 140734341971968","2021-10-08 17:26:09.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded adhsvc.dll (C:\Windows\system32\adhsvc.dll) Size 122880 Offset 140734341578752","2021-10-08 17:26:09.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fb86c10> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fb86c10>) Size 1675264 Offset 140734339350528","2021-10-08 17:26:09.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded srumsvc.dll (C:\Windows\System32\srumsvc.dll) Size 233472 Offset 140734341709824","2021-10-08 17:26:09.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded sspicli.dll (C:\Windows\system32\sspicli.dll) Size 192512 Offset 140734546378752","2021-10-08 17:26:09.000000 ",,,
0,"PsScan","Process: 2588 svchost.exe (147952282698496)","2021-10-08 17:26:09.000000 ",,,
0,"PsScan","Process: 2588 svchost.exe (147952282698496)","2021-10-08 17:26:09.000000 ",,,
0,"SymlinkScan","Symlink: {b0c2dd31-3dac-47c0-b012-026064716486} -> \Device\NDMP2","2021-10-08 17:26:09.000000 ",,,
0,"SymlinkScan","Symlink: SstpDrv -> \Device\SstpDrv","2021-10-08 17:26:09.000000 ",,,
0,"SymlinkScan","Symlink: {B0C2DD31-3DAC-47C0-B012-026064716486} -> \Device\NDMP2","2021-10-08 17:26:09.000000 ",,,
0,"SymlinkScan","Symlink: SWD#MSRRAS#MS_SSTPMINIPORT#{ad498944-762f-11d0-8dcb-00c04fc3358c} -> \Device\00000070","2021-10-08 17:26:09.000000 ",,,
0,"SymlinkScan","Symlink: SWD#MSRRAS#MS_SSTPMINIPORT#{cac88484-7515-4c03-82e6-71a87abac361} -> \Device\00000070","2021-10-08 17:26:09.000000 ",,,
0,"PsList","Process: 2624 vm3dservice.ex (147952283787968)","2021-10-08 17:26:10.000000 ","2021-12-07 18:01:58.000000 ",,
0,"PsScan","Process: 2624 vm3dservice.ex (147952283787968)","2021-10-08 17:26:10.000000 ","2021-12-07 18:01:58.000000 ",,
0,"PsList","Process: 2624 vm3dservice.ex (147952283787968)","2021-10-08 17:26:10.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded winsqlite3.dll (C:\Windows\System32\winsqlite3.dll) Size 802816 Offset 140734385422336","2021-10-08 17:26:10.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded urlmon.dll (C:\Windows\System32\urlmon.dll) Size 1933312 Offset 140734409998336","2021-10-08 17:26:10.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded WINHTTP.dll (C:\Windows\System32\WINHTTP.dll) Size 1028096 Offset 140734437720064","2021-10-08 17:26:10.000000 ",,,
